Date,CESICNY Index,CESIEUR Index,CESIGBP Index,CESIJPY Index,CESIUSD Index,CL1 Comdty,CPDR3AFC Index,CTOTAUD Index,CTOTBRL Index,CTOTCAD Index,CTOTCNY Index,CTOTEUR Index,CTOTGBP Index,CTOTJPY Index,CTOTUSD Index,DXY Curncy,ES1 Index,ES1 Index,ES1 Index,ES1 Index,ES1 Index,FDTR Index,FEDL01 Index,FHLK1W Index,GC1 Comdty,GT10 Govt,GT2 Govt,HG1 Comdty,IRRBIOER Index,LB1 Comdty,MOVE Index,NDX Index,NDX Index,NDX Index,NDX Index,NDX Index,NDX Index,NQ1 Index,NQ1 Index,NQ1 Index,NQ1 Index,NQ1 Index,OBFR01 Index,RTY Index,RTY Index,RTY Index,RTY Index,RTY Index,RTY1 Index,RTY1 Index,RTY1 Index,RTY1 Index,RTY1 Index,SFR1 COMB Comdty,SFR1 COMB Comdty,SPF Index,SPX Index,SPX Index,SPX Index,SPX Index,SPX Index,SPX Index,TGCRRATE Index,TOMOTCSO Index,USGG12M Index,USGG1M Index,USGG3M Index,USGG6M Index,VIX Index
Date,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_HIGH,PX_LOW,PX_OPEN,PX_SETTLE,PX_VOLUME,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_HIGH,PX_LAST,PX_LOW,PX_OPEN,PX_VOLUME,TURNOVER,PX_HIGH,PX_LOW,PX_OPEN,PX_SETTLE,PX_VOLUME,PX_LAST,PX_HIGH,PX_LAST,PX_LOW,PX_OPEN,PX_VOLUME,PX_HIGH,PX_LAST,PX_LOW,PX_OPEN,PX_SETTLE,PX_LAST,PX_VOLUME,PX_LAST,PX_HIGH,PX_LAST,PX_LOW,PX_OPEN,PX_VOLUME,TURNOVER,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST
2010/3/29,26.2,7.9,-33.7,41.5,34.5,148.09,0.19,28.65,4.17,8.72,-22.26,-10.68,6.62,-28.42,-16.55,81.358,1059.46,1053.13,1053.8,1057.42,1453231,0.25,0.16,0.28,1387,3.866,1.044,432.17,0.25,280,87.1,1968.43,1961.22,1956.6,1960.63,170706600,6989421,2003.29,1988.52,1988.77,1997.18,218077,,683.45,682.254,678.78,678.78,,,,,,,,,215.96,1174.85,1173.22,1167.71,1167.71,780476631,24119396.66,,,0.3812,0.1065,0.1258,0.2263,17.59
2010/3/30,25.5,7.8,-21.5,35.8,35.9,148.45,0.16,28.84,4.24,8.84,-22.32,-10.73,6.6,-28.57,-16.61,81.47,1061.95,1053.35,1057.2,1058.1,1642976,0.25,0.16,0.28,1379.76,3.859,1.059,435.59,0.25,277.2,86.2,1974.47,1967.96,1955.22,1966.51,197785100,8271812,2009.15,1989.03,1996.41,2002.53,229135,,686.65,683.944,679.8,682.21,,,,,,,,,214.39,1177.83,1173.27,1168.92,1173.75,767670140,24980597.5,,,0.3904,0.1146,0.145,0.2314,17.13
2010/3/31,24.8,7.7,-22.6,30.5,33.8,150.96,0.14,29.18,3.61,8.92,-22.45,-10.88,6.65,-28.92,-16.91,81.073,1059.01,1050.64,1057.65,1054.26,2101730,0.25,0.09,0.27,1390.74,3.828,1.02,434.37,0.25,287.2,85.3,1969.9,1958.34,1955.15,1962.17,230422000,8890720,2004.56,1989.28,2001.51,1992.59,230559,,687.73,678.643,678.61,683.93,,,,,,,,,214.75,1174.56,1169.43,1165.77,1171.75,954238913,29657648.33,,,0.3792,0.145,0.1501,0.2314,17.59
2010/4/1,23.9,6.7,-21.9,61.4,40.1,152.96,0.18,29.57,3.5,9.23,-22.65,-11.05,6.68,-29.45,-17.13,80.776,1065.34,1054.71,1055.84,1061.95,1933171,0.25,0.17,0.31,1405.21,3.87,1.06,438.1,0.25,287,89.8,1979.49,1959.56,1943.97,1968.44,236007400,9946889,2014.5,1977.31,1992.59,1988.77,307104,,686.51,683.984,677.75,681.58,,,,,,,,,216.74,1181.43,1178.1,1170.69,1171.23,791801905,26015043.07,,,0.3873,0.145,0.1521,0.2314,17.47
2010/4/2,23,,,,,,0.15,,,,,,,,,81.173,,,,,,,0.2,0.31,,3.947,1.108,,0.25,,90.1,,,,,,,1999.47,1985.46,1990.3,1988.77,,,,,,,,,,,,,,,216.74,,,,,,,,,0.4118,0.142,0.1572,0.2385,
2010/4/5,19.1,,,,,156.11,0.18,,,,,,,,,81.094,1070.99,1061.72,1061.72,1070.32,1025888,0.25,0.2,0.37,1414.82,3.988,1.172,443.91,0.25,296,90.1,1981.07,1977.83,1958.01,1964.03,175480500,7823063,2016.03,1992.08,1990.3,2010.68,198856,,697.65,697.65,683.98,686.27,,,,,,,,,218.9,1187.73,1187.44,1178.71,1178.71,711042517,24314951.03,,,0.4353,0.1541,0.1603,0.2528,17.02
2010/4/6,17.3,6.3,-24.1,61.6,41.8,156.51,0.19,30.14,3.02,9.41,-22.99,-11.29,6.73,-30.08,-17.42,81.387,1074.84,1065.11,1070.32,1072.8,1395387,0.25,0.2,0.37,1417.57,3.952,1.14,442.13,0.25,293,88.6,1988.04,1981.95,1968.17,1971.09,196132600,7777152,2023.16,2002.27,2010.17,2016.03,189115,,702.65,701.481,693.94,697.63,,,,,,,,,221.19,1191.8,1189.44,1182.77,1186.01,778111750,25210559.48,,,0.4322,0.1511,0.1633,0.2487,16.23
2010/4/7,14.8,7.8,-32,61.8,43.4,154.78,0.19,30.12,3.24,9.28,-22.87,-11.2,6.71,-29.8,-17.19,81.443,1073.26,1061.49,1072.8,1066.7,2150194,0.25,0.19,0.36,1438.78,3.855,1.052,439.75,0.25,290.1,92.2,1987.34,1977.3,1967.14,1980.2,234546600,9126359,2021.88,2001.25,2016.28,2012.21,257250,,702.84,699.458,695.36,701.45,,,,,,,,,220,1189.6,1182.45,1177.25,1188.23,956593958,30784557.31,,,0.4486,0.1531,0.1603,0.2325,16.62
2010/4/8,11.4,3.3,-25.1,44,42.1,153.9,0.2,30.04,3.2,9.19,-22.78,-11.14,6.7,-29.61,-17.13,81.534,1072.13,1059.46,1066.24,1070.99,1900014,0.25,0.19,0.36,1438.66,3.892,1.068,438.4,0.25,294.7,90.3,1984.9,1980.73,1962.04,1972.82,224260000,9007445,2019.85,1996.16,2011.19,2017.3,230164,,701.52,699.635,692.48,699.39,,,,,,,,,221.83,1188.55,1186.44,1175.12,1181.75,893360482,28466890.68,,,0.4435,0.1501,0.1552,0.2314,16.48
2010/4/9,5.3,2.9,-25.2,44.3,42.2,153.05,0.22,30.52,3.36,9.41,-22.81,-11.17,6.67,-29.79,-17.11,81.093,1079.36,1070.32,1070.77,1078.91,1450628,0.25,0.19,0.36,1449.89,3.884,1.06,438.83,0.25,296.5,89.8,1994.48,1994.43,1978.04,1984.01,190782800,7141134,2030.29,2012.21,2016.79,2029.53,188646,,702.95,702.95,696.07,699.63,,,,,,,,,222.82,1194.66,1194.37,1187.15,1187.47,789572804,25030796.55,,,0.4374,0.142,0.1471,0.2284,16.14
2010/4/12,-2.4,1.2,-25.6,46.9,43.1,152,0.23,30.55,3.47,9.41,-22.84,-11.16,6.67,-29.78,-17.06,80.562,1084.34,1077.33,1080.95,1078.91,1250421,0.25,0.19,0.35,1450.26,3.844,1.036,435.72,0.25,294.7,88.2,2000.56,1995.65,1990.78,1995.35,175791900,6826570,2039.46,2025.2,2032.58,2030.04,183339,,706.45,705.056,701.93,702.94,,,,,,,,,223.83,1199.2,1196.48,1194.71,1194.94,738704942,23969006.25,,,0.4272,0.1399,0.1349,0.2263,15.58
2010/4/13,-2.1,0.1,-18.6,49.5,40.1,151.48,0.22,30.33,3.62,9.56,-22.86,-11.17,6.66,-29.87,-17.07,80.507,1081.85,1072.13,1078.68,1079.36,1553591,0.25,0.2,0.35,1439.28,3.822,1.052,440.12,0.25,294.6,86.7,2006.51,2003.81,1986.83,1994.34,240048400,8954237,2041.75,2021.63,2028.76,2038.95,228319,,707.24,707.032,700.39,705.02,,,,,,,,,223.83,1199.04,1197.3,1188.82,1195.94,861669349,27371034.05,,,0.4251,0.145,0.145,0.2304,16.2
2010/4/14,-1.8,-1.6,-18.7,49.2,37.7,154.71,0.23,31.49,4.86,9.75,-23.35,-11.34,6.83,-30.14,-17.36,80.19,1092.26,1080.72,1081.63,1091.58,1723682,0.25,0.2,0.36,1447.02,3.861,1.052,441.34,0.25,299.5,85.3,2029.06,2028.82,2012.98,2015.61,298410300,10983600,2064.93,2044.55,2047.61,2064.68,249031,,722.4,722.401,707.02,707.02,,,,,,,,,229.75,1210.65,1210.65,1198.69,1198.69,1038909466,31802597.46,,,0.4272,0.145,0.1501,0.2314,15.59
2010/4/15,13.1,-1.6,-19.1,48.8,34.4,154.11,0.23,31.45,4.84,9.68,-23.44,-11.35,6.84,-30.06,-17.32,80.482,1095.2,1086.6,1091.58,1093.39,1732427,0.25,0.22,0.36,1447.89,3.834,1.012,440.12,0.25,305,83.9,2040.49,2038.64,2027.52,2027.92,258055600,10509170,2076.14,2055.76,2064.17,2073.08,251312,,725.13,724.214,720.7,722.43,,,,,,,,,228.64,1213.92,1211.67,1208.5,1210.77,1041556429,31580160.49,,,0.4068,0.1501,0.1501,0.2264,15.89
2010/4/16,13.4,9.3,-19.7,48.5,28,150.02,0.2,31.2,4.69,9.57,-23.19,-11.14,6.76,-29.59,-16.98,80.824,1093.39,1070.09,1092.93,1076.88,3584805,0.25,0.21,0.36,1418.69,3.764,0.955,429.6,0.25,315,82.9,2037.47,2012.84,2000.77,2030.34,381273500,16335500,2073.59,2035.38,2071.3,2047.61,451415,,724.21,714.623,710.29,723.63,,,,,,,,,219.93,1210.17,1192.13,1186.77,1210.17,1618626903,54015589.01,,,0.3843,0.145,0.1511,0.2223,18.36
2010/4/19,15.1,9,-22.9,47.4,23.8,146.79,0.23,31.1,5.09,9.37,-22.94,-10.96,6.69,-29.12,-16.76,81,1082.53,1067.38,1073.03,1081.63,2469267,0.25,0.2,0.36,1417.32,3.799,0.98,427.46,0.25,325,82.3,2018.93,2013.53,1988.37,2011.4,233123300,9386029,2054.49,2023.16,2042.26,2050.92,338183,,716.81,711.399,702.25,712.24,,,,,,,,,222.35,1197.87,1197.52,1183.68,1192.06,1073313773,33341633.42,,,0.3864,0.1369,0.1461,0.2162,17.34
2010/4/20,16.3,21.2,2.7,52,23.5,148.07,0.23,31.61,4.8,9.52,-23.13,-11.07,6.71,-29.45,-16.81,81.049,1090.9,1080.27,1081.85,1090.67,1533730,0.25,0.2,0.36,1421.56,3.801,1.012,429.48,0.25,319.7,78.3,2027.44,2023.6,2009.55,2025.04,218971700,9578618,2063.4,2044.81,2049.65,2062.38,228510,,721.55,721.547,711.4,713.4,,,,,,,,,225.26,1208.58,1207.18,1199.04,1199.04,972097124,31926999.78,,,0.3996,0.1409,0.141,0.2182,15.73
2010/4/21,16.3,20.2,21.2,51.6,22.8,147.77,0.23,32.12,4.73,9.49,-23.11,-11.1,6.7,-29.61,-16.83,81.161,1094.29,1081.17,1090.22,1086.15,2148731,0.25,0.2,0.35,1433.54,3.738,0.996,432.11,0.25,326.8,79.9,2040.83,2034.53,2021.72,2037.15,288142700,12480130,2078.94,2056.52,2062.38,2063.66,308038,,726.8,726.189,719.89,721.54,,,,,,,,,224.05,1210.99,1205.95,1198.85,1207.16,1119061360,36421492.18,,,0.3996,0.1349,0.145,0.2264,16.32
2010/4/22,16.4,26.3,15.6,51.1,21.6,147.8,0.23,32.1,4.54,9.64,-23.1,-11.14,6.7,-29.77,-16.84,81.567,1092.03,1073.26,1084.34,1087.28,2668931,0.25,0.2,0.35,1426.18,3.774,1.029,426.18,0.25,325,80.1,2047.11,2045.16,2002.97,2016.49,330632700,13532430,2083.52,2038.19,2059.07,2074.61,374013,,734.36,734.308,715.62,721.17,,,,,,,,,225.33,1210.27,1208.67,1190.19,1202.52,1174397058,38853490.3,,,0.4098,0.1389,0.1501,0.2284,16.47
2010/4/23,16.6,62.3,0.2,50.7,23.5,150.31,0.21,32.75,4.22,9.88,-23.31,-11.31,6.7,-30.34,-17.12,81.352,1098.14,1083.43,1086.83,1096.78,1856101,0.25,0.2,0.34,1439.66,3.811,1.07,429.42,0.25,315.5,85.2,2055.63,2055.33,2036.99,2042.8,275322800,11922810,2092.18,2067.48,2071.3,2091.67,289715,,741.92,741.922,731.71,734.47,,,,,,,,,226.22,1217.28,1217.28,1205.1,1207.87,1063416742,35308891.54,,,0.4281,0.1389,0.1501,0.2335,16.62
2010/4/26,17,57.5,6.4,49.4,19.7,148.68,0.24,33.31,4.27,9.82,-23.12,-11.25,6.67,-30.21,-17,81.481,1100.85,1092.48,1095.87,1093.16,1621388,0.25,0.2,0.34,1440.03,3.807,1.053,431.25,0.25,307.1,83,2059.42,2049.09,2045.64,2054.84,230444600,9870500,2097.53,2081.49,2088.62,2085.82,210352,,745.95,738.86,738.62,741.59,,,,,,,,,222.31,1219.8,1212.05,1211.07,1217.07,1025713266,32078931.41,,,0.42,0.1349,0.1501,0.2365,17.47
2010/4/27,17.2,56.2,6,48.9,22.9,145.58,0.24,32.58,3.97,9.46,-22.85,-11.1,6.67,-29.66,-16.72,82.146,1094.74,1065.34,1092.71,1068.51,3590721,0.25,0.2,0.33,1450.26,3.69,0.955,411.15,0.25,302.5,88.9,2049.9,2006.25,2001.02,2040.43,301778500,11936880,2089.13,2036.15,2084.29,2046.59,436324,,741.72,721.272,720.45,736.13,,,,,,,,,214.87,1211.38,1183.71,1181.62,1209.92,1375200381,42341062.95,,,0.3751,0.1298,0.14,0.2365,22.81
2010/4/28,17.4,57.7,5.3,48.6,19.2,146.95,0.24,32.16,3.98,9.49,-22.89,-11.15,6.7,-29.76,-16.82,82.381,1078.46,1064.66,1068.96,1076.65,2857064,0.25,0.2,0.33,1462.24,3.765,1.032,411.63,0.25,300.2,87.2,2017.92,2007.59,1991.95,2016.52,311341300,12200500,2060.85,2026.98,2046.59,2044.55,359035,,726.72,722.391,719.77,721.16,,,,,,,,,217.64,1195.05,1191.36,1181.81,1184.59,1250007574,39225255.81,,,0.3761,0.1359,0.1521,0.2314,21.08
2010/4/29,17.6,63.5,10.7,48,18.3,150.4,0.22,32.13,4.43,9.31,-23.12,-11.19,6.8,-29.77,-17.05,82.003,1091.35,1074.84,1076.65,1090.45,1978106,0.25,0.19,0.33,1458.5,3.726,1.004,407.26,0.25,301.2,83.3,2045.86,2042.89,2019.32,2020.51,264508300,11666850,2082.51,2042.52,2043.28,2079.45,294958,,737.74,737.742,722.37,722.37,,,,,,,,,223.06,1209.36,1206.78,1193.3,1193.3,1122439385,36600913.7,,,0.3761,0.1308,0.1521,0.2314,18.44
2010/4/30,17.8,64.2,10.7,44.7,20.3,152.13,0.22,32.23,4.4,9.47,-23.3,-11.25,6.85,-29.97,-17.17,81.866,1092.93,1070.09,1090.67,1070.77,2896699,0.25,0.2,0.33,1473.35,3.655,0.964,407.62,0.25,291.5,85.5,2044.39,2000.63,2000.26,2040.58,282646400,11048200,2085.56,2035.64,2079.45,2036.15,341920,,738.62,716.599,716.49,737.73,,,,,,,,,217.54,1207.99,1186.69,1186.32,1206.77,1295452004,43115346.81,,,0.3751,0.1298,0.1542,0.2314,22.05
2010/5/3,18.8,,,,,152.2,0.23,32.22,4.3,9.58,-23.35,-11.3,6.87,-30.14,-17.29,82.272,1087.51,1070.99,1071.67,1084.34,1796282,0.25,0.2,0.33,1476.59,3.684,0.996,400.33,0.25,287.1,83.6,2039.52,2031.6,2010.91,2010.94,219423300,8506907,2076.39,2036.91,2039.97,2065.19,256440,,732.84,732.82,716.59,716.59,,,,,,,,,221.54,1205.13,1202.26,1188.58,1188.58,912223263,31112000.69,,,0.3843,0.1349,0.1603,0.2385,20.19
2010/5/4,19.3,76,8.6,41.4,17.1,146.11,0.22,32.15,4.36,9.06,-22.63,-11.01,6.76,-29.21,-16.68,83.299,1085.47,1053.35,1084.11,1060.82,3552538,0.25,0.21,0.33,1459,3.592,0.94,386.35,0.25,282.2,88.7,2003.59,1968.97,1955.39,2003.59,325225900,12660980,2066.71,1989.03,2064.17,2006.6,515322,,732.81,709.705,705.84,732.81,,,,,,,,,215.53,1197.5,1173.6,1168.12,1197.5,1247928485,40175796.34,,,0.3639,0.1298,0.1562,0.2314,23.84
2010/5/5,19.9,78,9.2,40.3,13.2,141.21,0.23,31.87,4.54,8.53,-22.1,-10.76,6.68,-28.33,-16.15,84.079,1063.08,1044.76,1060.14,1053.13,3056854,0.25,0.21,0.33,1466.23,3.541,0.861,383.07,0.25,284,95.8,1971.1,1958.26,1936.56,1947.35,304062000,12141450,2009.15,1970.94,2006.35,1995.39,401892,,709.69,698.567,693.86,709.69,,,,,,,,,214.51,1175.95,1165.9,1158.15,1169.24,1204778691,37706608.33,,,0.3752,0.1267,0.1461,0.2131,24.91
2010/5/6,20.6,89.4,1,39.3,13.4,136.16,0.24,32.14,4.3,8.23,-21.66,-10.51,6.65,-27.55,-15.64,84.894,1057.42,955.41,1052.9,1015.58,5674895,0.25,0.2,0.33,1494.06,3.396,0.789,378.87,0.25,275,116.7,1964.1,1893.75,1752.31,1948.25,508203300,19056410,1999.98,1762.84,1994.89,1921.53,736165,,700.89,672.23,637.39,698.51,,,,,,,,,205.69,1167.58,1128.15,1065.79,1164.38,2138304834,64682798.8,,,0.3507,0.0568,0.1045,0.1705,32.8
2010/5/7,21.5,99.7,1.8,38.2,11.5,132.63,0.31,32.15,4.41,8.24,-21.47,-10.42,6.65,-27.27,-15.38,84.45,1027.34,986.85,1016.71,1001.55,5013862,0.25,0.2,0.31,1510.41,3.427,0.812,382.22,0.25,272.6,112.6,1901.89,1849.44,1808.07,1879.76,549467900,20272170,1945.22,1839.77,1919.49,1883.32,707758,,675.51,652.998,647.58,671.07,,,,,,,,,203.16,1135.13,1110.89,1094.15,1127.04,2034928447,63502579.61,,,0.366,0.071,0.1197,0.1918,40.95
2010/5/10,32.8,100.3,4,29.8,14.7,135.62,0.23,32.38,4.41,8.64,-21.89,-10.68,6.67,-28.1,-15.88,84.156,1051.32,1014.67,1018.07,1046.34,3638568,0.25,0.2,0.32,1498.43,3.543,0.868,392.37,0.25,279.6,104.4,1942.64,1942.61,1923.52,1931.52,346843200,14174980,1978.58,1907.52,1909.05,1976.04,489151,,689.87,689.612,652.99,652.99,,,,,,,,,214.5,1163.85,1159.73,1122.27,1122.27,1560248272,49777057.14,,,0.3864,0.1196,0.145,0.2213,28.84
2010/5/11,30.5,100.7,23.4,28.9,14.4,134.86,0.29,31.78,4.38,8.59,-21.92,-10.69,6.74,-28.07,-15.92,84.467,1057.65,1031.86,1045.89,1042.49,2659948,0.25,0.2,0.33,1522.76,3.525,0.835,389.75,0.25,270.8,96.8,1966.48,1940.48,1918.12,1920.24,292013900,11927550,2002.02,1951.08,1976.29,1971.71,373205,,704.03,695.482,680.62,684.22,,,,,,,,,213.47,1170.48,1155.79,1147.71,1156.39,1195552603,38958882.76,,,0.3711,0.1247,0.1471,0.2203,28.32
2010/5/12,30.2,111.6,90.7,27.9,14.4,133.59,0.24,31.65,4.52,8.79,-21.99,-10.78,6.77,-28.35,-16.05,84.828,1059.68,1032.32,1042.04,1058.33,2106419,0.25,0.2,0.33,1551.21,3.573,0.867,387.5,0.25,271.5,93.2,1977.42,1975.58,1947.2,1951.99,267770200,10595870,2013.48,1953.11,1971.2,2009.91,323983,,716.22,716.107,695.44,695.44,,,,,,,,,215.84,1172.87,1171.67,1155.43,1155.43,1041861061,34071796.24,,,0.3752,0.147,0.1501,0.2162,25.52
2010/5/13,29.9,111.4,83.9,32.3,13.9,131.38,0.26,32.08,4.49,8.84,-22,-10.78,6.74,-28.39,-16.02,85.207,1062.85,1043.85,1057.65,1046.57,1963587,0.25,0.2,0.34,1533.87,3.531,0.827,392.79,0.25,270,89.5,1983.13,1945.52,1940.44,1969.44,271421800,10918070,2018.83,1975.02,2007.11,1983.93,329770,,719.7,709.853,705.95,716.05,,,,,,,,,212.25,1173.57,1157.44,1156.14,1170.04,980349788,31971049.32,,,0.365,0.145,0.1552,0.2182,26.68
2010/5/14,29.7,111.2,85.7,30.7,14.3,126.45,0.26,31.54,4.4,8.31,-21.39,-10.46,6.69,-27.34,-15.41,86.095,1049.05,1016.71,1045.44,1027.11,2954607,0.25,0.2,0.34,1532.12,3.455,0.786,380.94,0.25,263,99.8,1929.91,1907.1,1885.51,1928.58,307040500,11297240,1987.24,1918.47,1981.64,1945.73,449745,,709.83,693.978,686.47,709.83,,,,,,,,,206.47,1157.19,1135.68,1126.14,1157.19,1271585779,39596313.32,,,0.3303,0.143,0.145,0.207,31.24
2010/5/17,28.7,111.1,96.9,26.6,21.6,123.75,0.24,30.87,4.4,7.92,-20.77,-10.25,6.64,-26.55,-14.99,86.205,1031.64,1006.76,1025.76,1026.44,3045653,0.25,0.21,0.36,1532.5,3.489,0.802,356.39,0.25,,96.6,1920.75,1915.45,1872.92,1911.38,254362400,10130620,1955.66,1905.74,1943.69,1949.55,363023,,703.61,695.713,677.93,693.95,,,,,,,,,206.46,1141.88,1136.94,1114.96,1136.52,1152078475,36012846.37,,,0.3395,0.1501,0.1511,0.2192,30.84
2010/5/18,28.4,110.1,113.1,16.6,22.8,122.57,0.26,31.54,4.67,7.99,-20.85,-10.22,6.61,-26.56,-14.9,87.162,1038.2,1009.02,1027.34,1012.19,3092769,0.25,0.21,0.35,1515.65,3.348,0.729,368.42,0.25,242.7,97.2,1933.25,1887.06,1878.55,1929.12,275385400,10895930,1968.4,1912.1,1948.27,1923.57,405003,,705.34,682.749,681.51,695.66,,,,,,,,,200.69,1148.66,1120.8,1117.2,1138.78,1257466454,39872953.35,,,0.3181,0.1602,0.1603,0.2213,33.55
2010/5/19,28.1,111,115.1,15.9,20.7,123.38,0.26,30.73,4.78,7.63,-20.68,-10.11,6.59,-26.07,-14.8,86.392,1015.8,994.09,1011.51,1004.27,3585102,0.25,0.2,0.36,1488.82,3.37,0.777,359.73,0.25,234.6,98.1,1894.41,1873.42,1850.96,1879.32,307587800,12649370,1929.42,1884.34,1921.78,1903.44,435357,,686.16,674.404,665.83,682.74,,,,,,,,,201.04,1124.27,1115.05,1100.66,1119.57,1319879855,42123091.5,,,0.3313,0.1612,0.1623,0.2182,35.32
2010/5/20,27.7,108.2,119.3,,19.2,120.1,0.26,31.05,4.88,7.42,-20.46,-9.96,6.48,-25.57,-14.47,85.565,1010.15,965.59,1004.27,968.08,4373681,0.25,0.2,0.36,1483.21,3.214,0.712,357.91,0.25,236,110.9,1839.99,1800.12,1798.2,1830.17,407455200,16011990,1910.32,1827.8,1902.94,1834.42,575883,,674.4,640.038,640.04,666.09,,,,,,,,,191.56,1107.34,1071.59,1071.58,1107.34,1721768661,53748199.02,,,0.3048,0.1602,0.1552,0.206,45.79
2010/5/21,27.3,104.2,118.8,-0.9,19.4,,0.27,31.79,5.06,7.39,-20.5,-9.93,6.44,-25.55,-14.35,85.371,985.04,951.12,967.4,981.2,4023957,0.25,0.2,0.35,1467.61,3.24,0.768,372.07,0.25,239.4,108.7,1834.69,1822.77,1767.94,1772.34,492640200,18540290,1868.55,1798.76,1833.91,1853.52,514060,,654.54,649.292,629.47,640.03,,,,,,,,,198.5,1090.16,1087.69,1055.9,1067.26,2018058359,62361340.55,,,0.3232,0.148,0.1521,0.2121,40.1
2010/5/24,26.1,108.2,117,-4.7,20.5,120.39,0.26,32.47,4.93,7.5,-20.5,-9.94,6.44,-25.69,-14.33,86.206,985.04,968.08,982.1,968.98,2225286,0.25,0.21,0.35,1489.94,3.196,0.727,382.58,0.25,245,107.1,1841.11,1815.28,1814.17,1818.46,250828300,9847128,1874.66,1829.83,1855.56,1846.64,319255,,652.8,641.21,641.13,649.28,,,,,,,,,192.78,1089.95,1073.65,1072.7,1084.78,1069610577,32911534.18,,,0.3282,0.1491,0.145,0.2121,38.32
2010/5/25,25.6,108.5,116.3,-6.9,25,117.88,0.29,31.82,4.96,7.19,-20.22,-9.81,6.42,-25.12,-14.08,86.779,972.38,938,967.63,970.79,3431574,0.25,0.21,0.34,1494.94,3.16,0.759,369.76,0.25,235,112.7,1818.28,1815.68,1756.63,1769.32,355670700,13269850,1853.78,1787.3,1843.84,1849.7,425513,,641.19,640.018,617.65,641.19,,,,,,,,,194.39,1074.75,1074.03,1040.78,1067.42,1506747050,45781361.99,,,0.3191,0.148,0.1532,0.2182,34.61
2010/5/26,25.1,106.9,115.6,-10.6,30.3,122.62,0.28,31.83,4.89,7.48,-20.61,-10.04,6.48,-25.85,-14.52,87.121,985.72,959.48,970.34,960.16,2925947,0.25,0.2,0.33,1514.25,3.19,0.817,374.44,0.25,225,109.9,1850.8,1796.47,1793.03,1827.58,413865400,14968880,1884.6,1822.45,1848.68,1825.25,391061,,657.95,642.621,639.99,639.99,,,,,,,,,193.14,1090.75,1067.95,1065.59,1075.51,1543742466,45307620.58,,,0.3313,0.1511,0.1603,0.2213,35.02
2010/5/27,24.6,131,114.6,-10.6,23.2,127.83,0.31,31.29,4.24,7.97,-21.07,-10.32,6.51,-26.83,-15.08,86.185,997.94,954.96,959.03,996.13,2929237,0.25,0.2,0.34,1513.13,3.362,0.881,383.92,0.25,229.1,111.5,1863.87,1862.71,1831.78,1837.65,292975900,10911110,1899.62,1815.31,1821.94,1898.86,391061,,670.65,670.51,642.58,642.58,,,,,,,,,201.74,1103.52,1103.06,1074.27,1074.27,1161988634,37319764.02,,,0.3364,0.147,0.1603,0.2264,29.68
2010/5/28,24,130.2,112.5,-15.5,21.7,126.83,0.28,31.27,3.92,7.88,-20.95,-10.28,6.5,-26.68,-15.03,86.48,1001.33,980.07,995.45,984.82,2367380,0.25,0.19,0.31,1513.87,3.294,0.77,377.35,0.25,225.5,112.1,1867.72,1852.39,1836.23,1865.89,276906000,10828540,1909.56,1870.08,1897.33,1886.89,315745,,670.57,661.614,657.37,670.57,,,,,,,,,197.42,1102.59,1089.41,1084.78,1102.59,1192073000,38058444.72,,,0.315,0.1399,0.1552,0.2182,32.07
2010/5/31,21.9,,,,,,,,,,,,,,,86.588,,,,,,,,,,3.287,0.77,,0.25,,112.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.315,0.1399,0.1521,0.2162,
2010/6/1,21,119.2,107.2,-36.9,18.1,124.45,0.27,30.87,4.12,7.54,-20.66,-10.13,6.49,-26.15,-14.78,86.643,991.6,966.72,984.82,967.63,2592122,0.25,0.2,0.35,1528.7,3.261,0.77,372.31,0.25,228.9,110.3,1878.04,1835.04,1832.96,1846.6,258449800,10406630,1913.38,1858.62,1886.89,1865.49,368475,,662.72,640.961,640.96,659.76,,,,,,,,,193.31,1094.77,1070.71,1069.89,1087.3,1146078879,36479878.34,,,0.313,0.1399,0.146,0.2111,35.54
2010/6/2,20,117.1,107.3,-37.2,15.8,124.93,0.26,30.81,3.91,7.64,-20.64,-10.2,6.51,-26.41,-14.92,86.793,993.64,965.59,967.4,992.28,2214865,0.25,0.2,0.35,1523.34,3.342,0.809,369.58,0.25,223,105.2,1879.59,1879.59,1832.58,1844.69,250336600,9858747,1914.65,1862.95,1866.51,1914.4,307154,,660.52,660.525,640.35,640.94,,,,,,,,,199.19,1098.56,1098.38,1072.03,1073.01,1067505543,34671520.22,,,0.318,0.1207,0.14,0.2162,30.17
